,551,556,560,563,565,568,573,574,575,576,577,578,579,580,581,583,584,585,586,587,588,589,592,596,598,599,600,601,603,607,615,619,620,622,623,625,626,627,628,629,630,632,633,634,635,636,637,638,640,641,643,644,645,646,647,648,649,651,653,658,665,668,669,670,671,672,673,674,676,677,678,685,686,688,705,707,713,715,728,729,731,736,737,744,745,746,747,748,769,770,772,778,781,782,784,787,788,790,791,793,796,798,800,805,808,809,810,811,812,813,815,817,818,819,821,822,823,824,846,847,852,853,855,857,858,859,860,861,862,863,864,865,866,867,868,869,870,871,872,873,874,875,876,877,878,879,880,882,883,884,885,886,887,888,889,890,891,892,893,894,895,896,897,898,899,900,901,902,903,904,905,906,907,908,909,910,911,912,913,914,915,916,917,918,919,920,921,922,923,924
551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
556,0.9990200913238151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
560,0.9968655443692905,0.999371138985756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
563,0.994502582605094,0.9980992459687763,0.9996540115161848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
565,0.9926506690002732,0.9969312230477607,0.9990720654093596,0.9998589203187359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
568,0.9897034814246262,0.9948976328596829,0.9978266458334207,0.9992101833715137,0.9997355369604357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
573,0.9855206995230095,0.9917733267958397,0.9956014419252468,0.9976696047352015,0.9986439433034823,0.9995500902137642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
574,0.9848944892852067,0.9912808035854742,0.9952164959050016,0.9973666176505666,0.9983964803580448,0.9993874849887172,0.9999849464063629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
575,0.9843407366930369,0.9908356776040358,0.9948555980805988,0.9970698338852033,0.9981440473619989,0.9992056185535,0.9999394209333188,0.9999845847670652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
576,0.983851550988413,0.9904313173100309,0.9945136502847008,0.9967754155352859,0.9978835940443125,0.9990024147706161,0.9998618050430397,0.9999369643059486,0.9999837479894665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
577,0.9834125305654845,0.9900557490425571,0.9941816136135803,0.9964767467118366,0.9976100340087448,0.9987747165206831,0.9997500287271752,0.9998548994302267,0.9999333000121718,0.9999827976829821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
578,0.9830101308545651,0.9896979405623335,0.9938512254180059,0.9961677891345899,0.997318721728421,0.9985196256752641,0.9996022090303548,0.9997363688815608,0.9998463900543595,0.9999295371822884,0.9999818960559593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
579,0.9826313841112789,0.9893483535760703,0.9935156777830227,0.9958436647969807,0.997005942221974,0.9982348271380369,0.9994168139828657,0.99957973890895,0.9997212029472762,0.9998381489876252,0.9999261012452992,0.9999811005279201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
580,0.9822637410274676,0.9889980261950189,0.9931687837879027,0.9955001206358577,0.996668602973737,0.9979186281107684,0.9991929929614802,0.9993840796983605,0.9995566527471769,0.9997073197920283,0.9998310142046637,0.9999232585936391,0.999980488133076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
581,0.9818977779169582,0.9886405136701005,0.9928060980007003,0.9951339912760824,0.9963042807233135,0.9975694794098072,0.998929787474986,0.9991484148442438,0.9993517021732774,0.9995359095136195,0.99969535229202,0.9998250138636018,0.999920903751016,0.9999799233906043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583,0.9811089379863579,0.987862606070972,0.9920078032648812,0.9943194023403292,0.9954867267777107,0.996772474898813,0.9982910067674549,0.9985626679563645,0.9988256023538923,0.9990753634260651,0.9993049993211853,0.9995084075475034,0.9996808050052255,0.9998183792095984,0.9999187637915958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584,0.980644469299754,0.987415203718313,0.9915573235876819,0.9938648866488988,0.9950328434051899,0.9963307076844669,0.9979263132537917,0.9982233191210071,0.9985146883498814,0.9987956432910322,0.9990586354706227,0.9992970680165747,0.9995058486667412,0.9996809086571743,0.9998198426735806,0.9999802533816674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
585,0.98010308840909,0.9869102421853906,0.9910630375636824,0.9933756357889932,0.9945494821608188,0.9958654620716411,0.997540310740103,0.9978618414218656,0.9981804460627582,0.9984910452540984,0.9987855472299497,0.9990569243901374,0.9992998781402395,0.9995101999634426,0.999685563867676,0.999921902426227,0.9999804516275881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
586,0.97946322197557,0.9863336770469351,0.9905169003546985,0.9928478841280254,0.9940354947364861,0.9953788610432883,0.9971375876782055,0.9974828086893518,0.997827273960089,0.9981656425546293,0.9984893539575237,0.998791035659701,0.9990653142865871,0.9993079894516147,0.999516961108019,0.9998247033269831,0.9999209149297021,0.9999796306865746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587,0.9787115118646016,0.9856749836716071,0.9899106000473545,0.992274887167449,0.9934850972241193,0.9948663365027449,0.996714598052241,0.9970827079979785,0.9974516372181794,0.9978158265695457,0.998166327602771,0.9984955157884844,0.9987980846724505,0.9990700013596764,0.9993095496160476,0.999683804549371,0.999816426409038,0.9999143531486716,0.9999771140033143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
588,0.9778329606911458,0.9849206412682412,0.9892319459433357,0.9916454656271508,0.992887748185987,0.9943181770417717,0.9962623461170037,0.9966525668551546,0.9970445479778891,0.9974325586025928,0.9978073493063212,0.9981611421017329,0.9984888441196613,0.99878675444835,0.9990537022474943,0.9994892867021856,0.9996569429970621,0.9997940320160889,0.9999007875739613,0.9999728234553572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
589,0.9768148564999946,0.9840571094874333,0.9884675031028121,0.9909465390228602,0.9922306472250089,0.993722008673962,0.9957687981794899,0.9961803329790881,0.9965939075121154,0.9970036719189199,0.9974001740458596,0.997775588429392,0.9981251789189257,0.9984457351808672,0.9987367823302541,0.999228155802576,0.9994292222885093,0.9996051092573734,0.9997570693157567,0.999881157738287,0.9999673352484523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592,0.972787502692397,0.980654928973745,0.9854885438504791,0.9882524359921907,0.9897151117557325,0.9914534575038669,0.9938449181007614,0.9943160049708535,0.994786326603471,0.9952499716126006,0.9956974329834162,0.9961213305807889,0.9965187680829394,0.9968888566863239,0.9972340059874867,0.9978618911198303,0.9981538510098709,0.9984435138400386,0.9987368827724905,0.9990319882730758,0.999319399102509,0.9995813577282733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
